IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.95.146,2096,2096,TRUE,SIN,Asia Pacific,Singapore,266,11.41
47.243.74.220,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,29,11.33
8.217.123.243,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,31,10.59
8.210.175.109,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,27,10.57
8.219.174.142,2096,2096,TRUE,SIN,Asia Pacific,Singapore,102,10.14
47.237.86.185,2096,2096,TRUE,SIN,Asia Pacific,Singapore,263,10.01
47.243.60.150,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,39,9.93
8.218.74.119,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,36,9.71
8.210.48.107,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,32,9.63
8.219.0.162,2096,2096,TRUE,SIN,Asia Pacific,Singapore,68,9.1
8.219.106.156,2096,2096,TRUE,SIN,Asia Pacific,Singapore,73,8.78
8.219.199.220,2096,2096,TRUE,SIN,Asia Pacific,Singapore,99,8.76
47.76.222.57,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,38,8.73
8.219.6.150,2096,2096,TRUE,SIN,Asia Pacific,Singapore,76,8.58
47.242.36.78,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,35,8.29
47.236.202.91,2096,2096,TRUE,SIN,Asia Pacific,Singapore,106,8.27
8.222.164.209,2096,2096,TRUE,SIN,Asia Pacific,Singapore,72,8.06
47.237.84.173,2096,2096,TRUE,SIN,Asia Pacific,Singapore,264,7.96
8.219.51.211,2096,2096,TRUE,SIN,Asia Pacific,Singapore,73,6.83
8.219.191.110,2096,2096,TRUE,SIN,Asia Pacific,Singapore,101,6.81
47.243.139.85,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,36,6.22
8.219.66.156,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,129,5.89
47.236.10.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,109,5.11
47.237.100.206,2096,2096,TRUE,SIN,Asia Pacific,Singapore,253,4.92
47.242.202.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,35,4.67
8.219.0.48,2096,2096,TRUE,SIN,Asia Pacific,Singapore,70,4.51
47.236.102.102,2096,2096,TRUE,SIN,Asia Pacific,Singapore,103,3.81
8.219.222.98,2096,2096,TRUE,SIN,Asia Pacific,Singapore,100,3.45
47.242.176.237,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,31,3.22
47.237.10.1,2096,2096,TRUE,SIN,Asia Pacific,Singapore,254,3.14
47.236.170.225,2096,2096,TRUE,SIN,Asia Pacific,Singapore,108,2.89
8.217.147.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,38,2.67
146.56.133.140,2096,80,FALSE,NRT,Asia Pacific,Tokyo,202,2.53
47.242.17.250,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,34,2.49
8.210.39.96,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,35,2.15
47.243.27.217,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,32,2.13
18.130.70.64,2096,443,TRUE,LHR,Europe,London,242,2.03
47.76.204.76,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,34,1.52
8.222.193.65,2096,2096,TRUE,SIN,Asia Pacific,Singapore,65,1.47
3.252.77.56,2096,443,TRUE,DUB,Europe,Dublin,257,0.86
8.218.3.12,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,31,0.83
47.76.233.67,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,29,0.72
47.76.94.15,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,43,0.62
47.243.51.171,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,34,0
8.210.34.188,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,30,0
47.243.183.127,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,40,0
47.242.171.94,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,30,0
