IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.248.220,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,35,9.04
8.222.193.65,2083,2083,TRUE,SIN,Asia Pacific,Singapore,70,9
8.219.66.156,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,130,8.8
8.219.142.191,2083,2083,TRUE,SIN,Asia Pacific,Singapore,102,8.57
47.76.227.128,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,37,8.5
47.236.170.225,2083,2083,TRUE,SIN,Asia Pacific,Singapore,103,8.41
47.236.237.90,2083,2083,TRUE,SIN,Asia Pacific,Singapore,109,8.24
8.222.165.117,2083,2083,TRUE,SIN,Asia Pacific,Singapore,71,8.16
8.219.222.98,2083,2083,TRUE,SIN,Asia Pacific,Singapore,100,7.74
8.222.181.117,2083,2083,TRUE,SIN,Asia Pacific,Singapore,65,7.21
8.210.9.129,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,32,5.94
47.237.121.38,2083,2083,TRUE,SIN,Asia Pacific,Singapore,260,5.24
8.219.106.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,67,4.43
47.243.90.180,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,30,4.4
47.236.202.91,2083,2083,TRUE,SIN,Asia Pacific,Singapore,109,4.37
47.76.214.139,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,33,4.34
47.242.42.153,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,30,3.79
8.222.237.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,68,3.13
8.222.156.242,2083,2083,TRUE,SIN,Asia Pacific,Singapore,60,2.72
8.219.199.220,2083,2083,TRUE,SIN,Asia Pacific,Singapore,98,2.62
47.242.79.71,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,29,2.34
47.236.253.41,2083,2083,TRUE,SIN,Asia Pacific,Singapore,114,2.13
47.243.234.9,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,30,2.01
8.219.132.64,2083,2083,TRUE,SIN,Asia Pacific,Singapore,98,1.88
47.238.40.58,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,35,1.62
8.217.164.10,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,28,1.51
47.237.8.82,2083,2083,TRUE,SIN,Asia Pacific,Singapore,267,1.44
47.237.94.140,2083,2083,TRUE,SIN,Asia Pacific,Singapore,251,1.32
47.238.43.79,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,31,1.11
108.174.50.200,2083,443,TRUE,ORD,North America,Chicago,298,1.02
47.242.202.230,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,32,0.82
18.184.10.228,2083,443,TRUE,FRA,Europe,Frankfurt,230,0.16
193.122.101.68,2083,2083,TRUE,ICN,Asia Pacific,Seoul,78,0
47.236.158.158,2083,2083,TRUE,SIN,Asia Pacific,Singapore,102,0
8.210.244.38,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,28,0
47.76.37.57,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,37,0
47.243.139.85,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,28,0
8.217.147.230,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,32,0
8.210.175.109,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,30,0
8.219.174.213,2083,2083,TRUE,SIN,Asia Pacific,Singapore,103,0
8.219.11.158,2083,2083,TRUE,SIN,Asia Pacific,Singapore,71,0
8.222.184.198,2083,2083,TRUE,SIN,Asia Pacific,Singapore,65,0
